Employee_ID,Department,Attrition_Probability,Predicted_Attrition_Flag,Forecasted_KPI_Score,Predicted_Top_Performer,Attendance_Status,Critical_Flight_Risk,Performance_Level,Flight_Risk_Level,Risk_Segment,Satisfaction_Score,Work_Life_Balance,Compa_Ratio,Total_Overtime_Hours,Training_Hours_Completed,Manager_Rating
EMP01420,Finance,0.28,0,77.0,0,Normal,0,Medium,Low,"Low Risk, Medium Performer",3,3,1.1831302581955323,27,2,2
EMP00314,Technology,0.277,0,119.9,1,Normal,0,High,Low,"Low Risk, High Performer",1,1,1.2057795125124515,21,34,5
EMP00555,Technology,0.277,0,119.4,1,Normal,0,High,Low,"Low Risk, High Performer",1,2,1.0726758959972351,26,31,5
EMP00414,Sales,0.276,0,68.8,0,Normal,0,Low,Low,"Low Risk, Low Performer",3,3,0.5358268933539413,24,7,2
EMP01824,Operations,0.276,0,119.9,1,Normal,0,High,Low,"Low Risk, High Performer",1,3,1.24986431626251,26,34,5
EMP00558,Sales,0.274,0,102.4,1,Normal,0,High,Low,"Low Risk, High Performer",4,3,0.4190726429675425,20,30,4
EMP00738,HR,0.271,0,119.9,1,Normal,0,High,Low,"Low Risk, High Performer",1,2,1.5112734667351495,24,30,5
EMP01239,Marketing,0.269,0,84.9,0,Normal,0,Medium,Low,"Low Risk, Medium Performer",3,3,0.4534866898148148,20,19,3
EMP01604,HR,0.269,0,83.5,0,Normal,0,Medium,Low,"Low Risk, Medium Performer",2,3,1.0098845924046915,20,5,3
EMP00107,Sales,0.267,0,118.6,1,Normal,0,High,Low,"Low Risk, High Performer",2,2,1.4748480164863471,22,27,5
EMP00152,Technology,0.267,0,112.0,1,Normal,0,High,Low,"Low Risk, High Performer",1,3,1.0230834908824784,27,27,5
EMP00752,Sales,0.266,0,119.9,1,Normal,0,High,Low,"Low Risk, High Performer",2,4,1.26053580628542,15,32,5
EMP01325,Technology,0.263,0,84.9,0,Normal,0,Medium,Low,"Low Risk, Medium Performer",5,2,0.4379662946473948,31,17,4
EMP01673,Marketing,0.262,0,112.5,1,Normal,0,High,Low,"Low Risk, High Performer",4,3,0.5959511408730159,21,30,5
EMP00689,Operations,0.261,0,83.5,1,Normal,0,Medium,Low,"Low Risk, Medium Performer",2,3,1.1134316045416062,16,6,3
EMP00837,Operations,0.261,0,84.9,0,Normal,0,Medium,Low,"Low Risk, Medium Performer",4,3,0.5593209300306102,15,18,3
EMP01917,HR,0.261,0,77.0,0,Normal,0,Medium,Low,"Low Risk, Medium Performer",4,1,0.6041236465026572,29,12,3
EMP00686,Sales,0.26,0,97.4,1,Normal,0,High,Low,"Low Risk, High Performer",4,2,0.5889541473467285,21,27,4
EMP01145,Operations,0.259,0,108.2,1,Normal,0,High,Low,"Low Risk, High Performer",2,3,0.9767492347437206,23,24,5
EMP00784,Finance,0.255,0,77.0,0,Normal,0,Medium,Low,"Low Risk, Medium Performer",3,2,0.9950163703427412,24,3,1
EMP00204,Technology,0.254,0,111.7,1,Normal,0,High,Low,"Low Risk, High Performer",1,5,1.248256794942164,26,18,5
EMP00934,Sales,0.254,0,84.9,0,Normal,0,Medium,Low,"Low Risk, Medium Performer",5,3,0.5727769191138589,24,17,4
EMP01133,Sales,0.254,0,117.7,1,Normal,0,High,Low,"Low Risk, High Performer",2,4,0.6708294693456981,29,37,5
EMP00299,Technology,0.253,0,86.4,1,Normal,0,High,Low,"Low Risk, High Performer",2,1,0.8457339757272672,17,14,4
EMP00973,Technology,0.252,0,104.4,1,Normal,0,High,Low,"Low Risk, High Performer",2,2,0.856244028379175,21,27,5
EMP00373,Technology,0.251,0,94.4,1,Normal,0,High,Low,"Low Risk, High Performer",2,4,1.1416925860421625,25,13,5
EMP00056,Operations,0.25,0,93.0,1,Normal,0,High,Low,"Low Risk, High Performer",1,4,0.8338688318172937,26,18,4
EMP00282,Sales,0.25,0,63.3,0,Normal,0,Low,Low,"Low Risk, Low Performer",3,1,0.6272436888201958,24,5,1
EMP01386,Sales,0.25,0,119.9,1,Normal,0,High,Low,"Low Risk, High Performer",1,3,1.2334054611025245,20,35,5
EMP01808,Finance,0.249,0,63.3,0,Normal,0,Low,Low,"Low Risk, Low Performer",3,3,0.6439243234282399,32,1,1
EMP01872,Finance,0.249,0,71.1,0,Normal,0,Medium,Low,"Low Risk, Medium Performer",4,2,0.6732148037631066,28,4,2
EMP01270,Finance,0.248,0,66.3,0,Normal,0,Low,Low,"Low Risk, Low Performer",4,3,0.7093124456048738,28,2,1
EMP00096,Technology,0.247,0,103.5,1,Normal,0,High,Low,"Low Risk, High Performer",2,5,1.1120835112114005,23,19,5
EMP01766,Sales,0.247,0,119.9,1,Normal,0,High,Low,"Low Risk, High Performer",2,3,1.520947964966512,25,33,5
EMP01868,Operations,0.244,0,97.4,1,Normal,0,High,Low,"Low Risk, High Performer",3,1,0.6017736578164687,25,24,5
EMP00006,Operations,0.242,0,87.8,1,Normal,0,High,Low,"Low Risk, High Performer",2,5,1.040661702450991,24,11,3
EMP00163,Technology,0.239,0,103.5,1,Normal,0,High,Low,"Low Risk, High Performer",2,3,1.1155902502490294,24,19,5
EMP01666,Operations,0.237,0,83.5,0,Normal,0,Medium,Low,"Low Risk, Medium Performer",1,4,1.05743221240475,17,6,3
EMP01072,HR,0.234,0,119.9,1,Normal,0,High,Low,"Low Risk, High Performer",2,2,1.505288204526158,27,36,5
EMP01750,Operations,0.234,0,77.0,0,Normal,0,Medium,Low,"Low Risk, Medium Performer",3,3,0.4895143607667759,19,16,3
EMP00998,Technology,0.233,0,112.0,1,Normal,0,High,Low,"Low Risk, High Performer",2,3,1.0,19,26,5
EMP00250,Operations,0.231,0,97.4,1,Normal,0,High,Low,"Low Risk, High Performer",3,2,0.6473959577100927,19,27,5
EMP01828,Finance,0.229,0,77.0,0,Normal,0,Medium,Low,"Low Risk, Medium Performer",5,1,0.9726781051846326,19,0,2
EMP01787,Sales,0.228,0,97.4,1,Anomaly,0,High,Low,"Low Risk, High Performer",1,3,0.6980113343637301,10,24,4
EMP01830,Marketing,0.226,0,71.1,0,Normal,0,Medium,Low,"Low Risk, Medium Performer",3,1,0.8571015211640212,17,6,2
EMP01026,Marketing,0.219,0,79.1,0,Normal,0,Medium,Low,"Low Risk, Medium Performer",5,3,0.8419725529100529,24,7,2
EMP01476,Operations,0.218,0,103.5,1,Normal,0,High,Low,"Low Risk, High Performer",1,3,1.2083993660855783,26,18,5
EMP00407,Technology,0.217,0,118.6,1,Normal,0,High,Low,"Low Risk, High Performer",2,3,1.3351426073875303,22,26,5
EMP00087,Technology,0.213,0,77.0,0,Normal,0,Medium,Low,"Low Risk, Medium Performer",4,4,0.4821613709824968,27,14,3
EMP00271,Technology,0.213,0,63.3,0,Anomaly,0,Low,Low,"Low Risk, Low Performer",3,3,0.637250716594499,26,2,1
EMP00012,Operations,0.206,0,97.4,1,Normal,0,High,Low,"Low Risk, High Performer",3,2,0.644986214532271,20,29,5
EMP00227,Operations,0.202,0,71.1,0,Normal,0,Medium,Low,"Low Risk, Medium Performer",3,3,0.6962421032064781,24,4,2
EMP00262,Marketing,0.201,0,97.4,1,Anomaly,0,High,Low,"Low Risk, High Performer",4,5,0.5700954861111112,17,28,5
EMP00879,Technology,0.201,0,118.6,1,Normal,0,High,Low,"Low Risk, High Performer",2,3,1.358053302433372,26,26,5
EMP00246,Technology,0.199,0,86.4,1,Normal,0,High,Low,"Low Risk, High Performer",2,3,0.8836982374824663,17,16,5
EMP00743,Sales,0.199,0,119.9,1,Normal,0,High,Low,"Low Risk, High Performer",2,3,1.263575476558475,19,35,5
EMP01880,Technology,0.199,0,117.7,1,Normal,0,High,Low,"Low Risk, High Performer",3,2,0.5758268789006119,30,38,5
EMP00691,Technology,0.198,0,112.5,1,Normal,0,High,Low,"Low Risk, High Performer",2,3,0.6524364212965786,22,30,5
EMP00791,Operations,0.198,0,102.4,1,Normal,0,High,Low,"Low Risk, High Performer",3,1,0.578338362677203,30,30,5
EMP00604,Technology,0.197,0,111.7,1,Normal,0,High,Low,"Low Risk, High Performer",2,2,1.331178467605863,21,21,5
EMP01262,Marketing,0.196,0,77.0,0,Normal,0,Medium,Low,"Low Risk, Medium Performer",4,3,0.454933449074074,19,13,3
EMP00186,Sales,0.195,0,77.0,0,Normal,0,Medium,Low,"Low Risk, Medium Performer",3,3,1.2444100978876869,29,0,2
EMP01036,Marketing,0.193,0,119.9,1,Normal,0,High,Low,"Low Risk, High Performer",1,3,1.5303096064814814,20,34,5
EMP01941,Marketing,0.193,0,77.0,0,Normal,0,Medium,Low,"Low Risk, Medium Performer",3,3,0.978536292989418,26,2,2
EMP01767,Sales,0.192,0,119.9,1,Normal,0,High,Low,"Low Risk, High Performer",1,1,1.532509015971149,26,32,5
EMP01497,HR,0.191,0,119.9,1,Normal,0,High,Low,"Low Risk, High Performer",2,3,1.2928271192125869,23,28,5
EMP00008,Sales,0.19,0,77.0,0,Anomaly,0,Medium,Low,"Low Risk, Medium Performer",4,2,0.5537248840803709,33,12,3
EMP00433,HR,0.189,0,118.6,1,Normal,0,High,Low,"Low Risk, High Performer",2,3,1.4928145407280846,28,27,5
EMP00209,Marketing,0.186,0,119.9,1,Normal,0,High,Low,"Low Risk, High Performer",2,2,1.1090546461640212,25,36,5
EMP00921,Technology,0.186,0,107.4,1,Normal,0,High,Low,"Low Risk, High Performer",2,3,1.4372344534569332,16,15,5
EMP00861,Technology,0.185,0,118.6,1,Normal,0,High,Low,"Low Risk, High Performer",2,3,1.343264011709459,24,27,5
EMP00027,Operations,0.184,0,119.9,1,Normal,0,High,Low,"Low Risk, High Performer",2,1,1.5352126435533944,22,32,5
EMP00011,Technology,0.183,0,84.9,1,Normal,0,Medium,Low,"Low Risk, Medium Performer",4,1,0.4247626598361489,29,21,4
EMP00980,Sales,0.183,0,119.9,1,Normal,0,High,Low,"Low Risk, High Performer",2,2,1.531066460587326,16,37,5
EMP01044,Operations,0.183,0,100.2,1,Normal,0,High,Low,"Low Risk, High Performer",1,2,1.3655754075939477,15,12,5
EMP01399,Technology,0.182,0,119.4,1,Normal,0,High,Low,"Low Risk, High Performer",1,3,1.0167713606147466,25,32,5
EMP01509,Technology,0.182,0,58.6,0,Normal,0,Low,Low,"Low Risk, Low Performer",3,2,0.4132869833912707,21,2,1
EMP01186,Sales,0.178,0,119.9,1,Normal,0,High,Low,"Low Risk, High Performer",1,3,1.5102009273570325,15,36,5
EMP00035,Marketing,0.176,0,71.1,0,Normal,0,Medium,Low,"Low Risk, Medium Performer",4,1,0.7999751984126984,19,4,2
EMP00603,Operations,0.176,0,119.9,1,Normal,0,High,Low,"Low Risk, High Performer",2,2,1.6063869048911277,22,35,5
EMP00081,Sales,0.175,0,97.4,1,Normal,0,High,Low,"Low Risk, High Performer",3,2,0.5630911901081916,17,27,5
EMP00375,Sales,0.175,0,119.9,1,Normal,0,High,Low,"Low Risk, High Performer",2,1,1.488964451313756,26,34,5
EMP00465,Technology,0.175,0,66.3,0,Normal,0,Low,Low,"Low Risk, Low Performer",3,3,0.7517330405968572,21,2,2
EMP01980,Marketing,0.175,0,58.6,0,Normal,0,Low,Low,"Low Risk, Low Performer",5,3,0.4314029431216931,21,6,2
EMP00652,Technology,0.173,0,71.1,0,Normal,0,Medium,Low,"Low Risk, Medium Performer",4,2,0.8028399503974304,21,5,2
EMP00510,Technology,0.172,0,110.9,1,Normal,0,High,Low,"Low Risk, High Performer",3,3,0.5384623203431522,19,36,5
EMP00740,Technology,0.171,0,119.9,1,Normal,0,High,Low,"Low Risk, High Performer",2,2,1.191844036510744,28,39,5
EMP01595,Finance,0.17,0,84.9,1,Normal,0,Medium,Low,"Low Risk, Medium Performer",3,2,0.5607982096232749,20,22,4
EMP00385,Technology,0.169,0,84.9,0,Normal,0,Medium,Low,"Low Risk, Medium Performer",3,3,0.5756134252200605,16,17,3
EMP01813,Technology,0.167,0,112.5,1,Normal,0,High,Low,"Low Risk, High Performer",2,2,0.9096379418999412,24,31,5
EMP01905,Finance,0.163,0,110.9,1,Normal,0,High,Low,"Low Risk, High Performer",3,1,0.5267934850180281,24,35,5
EMP00082,Technology,0.162,0,84.9,1,Normal,0,Medium,Low,"Low Risk, Medium Performer",5,2,0.410278302941595,22,22,3
EMP00352,Technology,0.158,0,79.1,0,Normal,0,Medium,Low,"Low Risk, Medium Performer",4,3,0.7464678498099245,26,7,2
EMP01359,Operations,0.157,0,119.9,1,Normal,0,High,Low,"Low Risk, High Performer",2,1,1.2378047456744024,25,34,5
EMP00676,Technology,0.156,0,71.1,0,Normal,0,Medium,Low,"Low Risk, Medium Performer",3,3,0.9051147567644487,19,6,2
EMP00621,Operations,0.154,0,77.0,0,Normal,0,Medium,Low,"Low Risk, Medium Performer",2,3,0.6765842433189327,26,15,3
EMP01191,Operations,0.15,0,103.5,1,Normal,0,High,Low,"Low Risk, High Performer",1,3,1.1427501465384364,16,20,5
EMP01185,Technology,0.149,0,83.5,0,Normal,0,Medium,Low,"Low Risk, Medium Performer",3,3,0.9767132198979488,28,4,2
EMP00956,Technology,0.148,0,84.9,1,Normal,0,Medium,Low,"Low Risk, Medium Performer",3,4,0.566485739261247,26,19,4
EMP00673,HR,0.146,0,77.0,0,Normal,0,Medium,Low,"Low Risk, Medium Performer",4,3,0.5755495225416924,19,14,3
EMP00340,Technology,0.145,0,102.4,1,Normal,0,High,Low,"Low Risk, High Performer",3,2,0.4590982090219755,25,31,4
EMP01318,Operations,0.145,0,97.4,1,Anomaly,0,High,Low,"Low Risk, High Performer",3,3,0.6382454464537698,22,25,5
EMP01979,Technology,0.145,0,84.9,0,Normal,0,Medium,Low,"Low Risk, Medium Performer",3,5,0.493189811144315,22,17,3
EMP01103,Operations,0.143,0,94.4,1,Normal,0,High,Low,"Low Risk, High Performer",2,3,1.1996070598962292,26,12,5
EMP01740,Technology,0.143,0,108.2,1,Normal,0,High,Low,"Low Risk, High Performer",2,3,1.0433107682299607,27,24,5
EMP00263,Technology,0.142,0,77.0,0,Normal,0,Medium,Low,"Low Risk, Medium Performer",5,2,1.228669878636336,22,2,2
EMP00423,Technology,0.142,0,119.9,1,Normal,0,High,Low,"Low Risk, High Performer",2,2,1.1434916956353804,23,32,5
EMP01663,Operations,0.142,0,102.4,1,Normal,0,High,Low,"Low Risk, High Performer",3,3,0.5660725528081106,23,32,5
EMP00855,Technology,0.141,0,102.4,1,Normal,0,High,Low,"Low Risk, High Performer",5,3,0.560925779105934,23,32,5
EMP00954,Operations,0.141,0,97.4,1,Normal,0,High,Low,"Low Risk, High Performer",4,1,0.5649111000151966,26,23,3
EMP01994,Sales,0.141,0,84.9,1,Normal,0,Medium,Low,"Low Risk, Medium Performer",3,2,0.5755589902112314,21,19,4
EMP00320,Technology,0.138,0,119.9,1,Normal,0,High,Low,"Low Risk, High Performer",2,4,1.079963814518916,19,31,5
EMP00080,Technology,0.134,0,84.9,0,Normal,0,Medium,Low,"Low Risk, Medium Performer",3,3,0.5598788396251346,18,18,4
EMP01348,Technology,0.133,0,108.2,1,Anomaly,0,High,Low,"Low Risk, High Performer",2,3,0.9611006078347664,13,23,5
EMP00463,Technology,0.132,0,77.0,0,Normal,0,Medium,Low,"Low Risk, Medium Performer",3,3,0.4887072838527372,18,14,3
EMP01822,Sales,0.126,0,102.4,1,Normal,0,High,Low,"Low Risk, High Performer",4,2,0.5080680061823802,22,30,5
EMP00238,Marketing,0.124,0,102.4,1,Normal,0,High,Low,"Low Risk, High Performer",3,5,0.5797887731481481,20,33,5
EMP00447,Sales,0.124,0,84.9,0,Normal,0,Medium,Low,"Low Risk, Medium Performer",3,3,0.4261617722823287,23,18,3
EMP01372,Technology,0.124,0,111.7,1,Normal,0,High,Low,"Low Risk, High Performer",2,2,1.30783070073794,19,17,5
EMP00298,Operations,0.123,0,97.4,1,Normal,0,High,Low,"Low Risk, High Performer",3,2,0.4854764127390747,24,29,5
EMP01481,Sales,0.123,0,84.9,1,Normal,0,Medium,Low,"Low Risk, Medium Performer",4,3,0.4899330242143225,25,22,3
EMP01965,Marketing,0.123,0,119.9,1,Normal,0,High,Low,"Low Risk, High Performer",2,4,1.464657738095238,22,31,5
EMP01722,Operations,0.121,0,102.4,1,Normal,0,High,Low,"Low Risk, High Performer",3,2,0.5909298135162712,24,32,5
EMP00323,Technology,0.119,0,84.9,0,Normal,0,Medium,Low,"Low Risk, Medium Performer",4,4,0.5616982781403103,20,19,3
EMP01951,Marketing,0.119,0,79.1,0,Normal,0,Medium,Low,"Low Risk, Medium Performer",3,3,0.7374028604497355,24,7,1
EMP00793,Operations,0.117,0,118.6,1,Normal,0,High,Low,"Low Risk, High Performer",2,4,1.5475761457134791,18,25,5
EMP00965,Sales,0.115,0,112.5,1,Normal,0,High,Low,"Low Risk, High Performer",4,3,0.6095723853683668,18,32,5
EMP01520,Technology,0.114,0,77.0,0,Normal,0,Medium,Low,"Low Risk, Medium Performer",3,3,1.056951474863288,22,0,2
EMP01350,Operations,0.111,0,110.9,1,Normal,0,High,Low,"Low Risk, High Performer",3,3,0.5939257104400495,21,34,5
EMP01651,Operations,0.111,0,84.9,1,Normal,0,Medium,Low,"Low Risk, Medium Performer",5,2,0.4531836832164644,25,21,3
EMP01810,Marketing,0.11,0,77.0,0,Normal,0,Medium,Low,"Low Risk, Medium Performer",4,2,0.5188492063492064,18,14,3
EMP00671,Operations,0.106,0,63.3,0,Normal,0,Low,Low,"Low Risk, Low Performer",3,1,0.6911295399778564,29,2,2
EMP01353,Technology,0.106,0,102.4,1,Normal,0,High,Low,"Low Risk, High Performer",4,4,0.4268565387977475,28,32,5
EMP01534,Sales,0.105,0,71.1,0,Normal,0,Medium,Low,"Low Risk, Medium Performer",3,2,0.7592993302421432,33,3,2
EMP01770,Sales,0.105,0,71.1,0,Normal,0,Medium,Low,"Low Risk, Medium Performer",3,4,0.8658217413704277,23,4,2
EMP01383,Technology,0.104,0,77.0,0,Normal,0,Medium,Low,"Low Risk, Medium Performer",3,2,1.2089914821816998,16,0,2
EMP00860,Technology,0.102,0,77.0,0,Normal,0,Medium,Low,"Low Risk, Medium Performer",3,2,0.4105019210831249,26,16,3
EMP01553,Technology,0.102,0,63.3,0,Normal,0,Low,Low,"Low Risk, Low Performer",5,1,0.642810676749812,27,0,2
EMP01807,Technology,0.102,0,84.9,0,Normal,0,Medium,Low,"Low Risk, Medium Performer",4,3,0.4364517899615783,22,19,3
EMP01818,Marketing,0.102,0,66.3,0,Normal,0,Low,Low,"Low Risk, Low Performer",3,1,0.7063388723544973,25,2,1
EMP01960,Operations,0.102,0,84.9,0,Normal,0,Medium,Low,"Low Risk, Medium Performer",3,1,0.5501812734732866,29,18,3
EMP00295,Marketing,0.101,0,97.4,1,Normal,0,High,Low,"Low Risk, High Performer",4,4,0.6085689484126984,15,29,5
EMP00999,Technology,0.101,0,110.9,1,Normal,0,High,Low,"Low Risk, High Performer",3,3,0.4817852859262873,30,35,5
EMP00870,Technology,0.1,0,119.4,1,Normal,0,High,Low,"Low Risk, High Performer",2,3,0.96375353215019,20,36,5
EMP01857,Technology,0.1,0,77.0,0,Normal,0,Medium,Low,"Low Risk, Medium Performer",4,3,0.9200971722469558,28,1,2
EMP00850,HR,0.099,0,102.4,1,Normal,0,High,Low,"Low Risk, High Performer",3,5,0.5043762643997443,17,33,5
EMP00135,Technology,0.097,0,84.9,1,Normal,0,Medium,Low,"Low Risk, Medium Performer",5,4,0.4658270821898315,24,21,3
EMP00374,Operations,0.096,0,110.9,1,Normal,0,High,Low,"Low Risk, High Performer",5,4,0.5846992162907323,24,37,5
EMP00453,Finance,0.096,0,112.5,1,Normal,0,High,Low,"Low Risk, High Performer",4,3,0.6124994819511791,20,30,5
EMP00504,Sales,0.096,0,97.4,1,Normal,0,High,Low,"Low Risk, High Performer",4,1,0.595816589386914,22,28,5
EMP01394,Finance,0.095,0,87.8,1,Normal,0,High,Low,"Low Risk, High Performer",3,5,1.055317253097932,20,9,3
EMP01449,Marketing,0.095,0,84.9,0,Normal,0,Medium,Low,"Low Risk, Medium Performer",3,4,0.4328187003968254,18,17,3
EMP00294,Marketing,0.093,0,71.1,0,Normal,0,Medium,Low,"Low Risk, Medium Performer",3,3,0.6687541335978836,27,4,1
EMP00466,Operations,0.093,0,93.0,1,Normal,0,High,Low,"Low Risk, High Performer",4,3,0.5851551136486985,15,22,4
EMP00640,Technology,0.093,0,118.6,1,Normal,0,High,Low,"Low Risk, High Performer",2,4,1.4204834217641438,16,25,5
EMP01031,Sales,0.092,0,77.0,0,Normal,0,Medium,Low,"Low Risk, Medium Performer",5,2,0.5609376609994848,19,14,3
EMP00608,Technology,0.091,0,103.5,1,Normal,0,High,Low,"Low Risk, High Performer",2,4,1.147892907239129,24,22,5
EMP00959,Technology,0.091,0,77.0,0,Anomaly,0,Medium,Low,"Low Risk, Medium Performer",4,4,0.5015145046858165,14,16,3
EMP00304,Sales,0.09,0,110.9,1,Normal,0,High,Low,"Low Risk, High Performer",3,3,0.5470582174137043,21,36,5
EMP00286,Finance,0.089,0,110.9,1,Normal,0,High,Low,"Low Risk, High Performer",3,3,0.5346263831903518,19,38,5
EMP01302,Marketing,0.089,0,77.0,0,Normal,0,Medium,Low,"Low Risk, Medium Performer",3,1,0.4859561011904761,19,16,3
EMP00500,Technology,0.088,0,87.8,0,Normal,0,High,Low,"Low Risk, High Performer",2,3,0.9455388180764774,24,9,3
EMP00523,Sales,0.087,0,102.4,1,Normal,0,High,Low,"Low Risk, High Performer",4,3,0.513487892838743,25,33,5
EMP00800,Finance,0.087,0,97.4,1,Normal,0,High,Low,"Low Risk, High Performer",4,1,0.582556260101952,26,26,5
EMP01278,Technology,0.086,0,102.4,1,Normal,0,High,Low,"Low Risk, High Performer",3,3,0.4841739342562663,27,30,5
EMP00043,Technology,0.085,0,110.9,1,Normal,0,High,Low,"Low Risk, High Performer",3,1,0.5216299729625338,21,37,5
EMP01401,Sales,0.084,0,110.9,1,Normal,0,High,Low,"Low Risk, High Performer",4,1,0.4396702730551262,23,38,5
EMP00146,Technology,0.083,0,97.4,1,Normal,0,High,Low,"Low Risk, High Performer",5,3,0.4244069037018967,32,25,4
EMP00361,Finance,0.083,0,86.4,1,Normal,0,High,Low,"Low Risk, High Performer",3,3,0.8008723942144308,19,14,3
EMP01267,Technology,0.083,0,97.4,1,Normal,0,High,Low,"Low Risk, High Performer",3,2,0.5307170010774329,21,28,5
EMP01791,Sales,0.079,0,110.9,1,Normal,0,High,Low,"Low Risk, High Performer",3,4,0.4971148892323545,20,39,5
EMP00114,Technology,0.075,0,77.0,0,Normal,0,Medium,Low,"Low Risk, Medium Performer",3,3,0.9905267223679128,14,2,2
EMP01624,Technology,0.075,0,112.5,1,Anomaly,0,High,Low,"Low Risk, High Performer",3,3,0.6045414811652539,27,33,5
EMP01992,Operations,0.074,0,77.0,0,Normal,0,Medium,Low,"Low Risk, Medium Performer",3,2,0.5200486290515164,25,16,3
EMP00578,Operations,0.073,0,97.4,1,Normal,0,High,Low,"Low Risk, High Performer",3,2,0.4578077849901222,17,27,4
EMP00642,Finance,0.073,0,110.9,1,Normal,0,High,Low,"Low Risk, High Performer",3,2,0.5381076712669401,26,35,5
EMP01846,Operations,0.073,0,77.0,0,Normal,0,Medium,Low,"Low Risk, Medium Performer",3,3,0.5975728893037796,21,14,3
EMP00058,Operations,0.072,0,97.4,1,Normal,0,High,Low,"Low Risk, High Performer",3,2,0.5833966524108286,23,25,5
EMP00094,Sales,0.072,0,77.0,0,Normal,0,Medium,Low,"Low Risk, Medium Performer",5,3,0.5423802163833076,25,13,3
EMP01400,Technology,0.072,0,84.9,0,Normal,0,Medium,Low,"Low Risk, Medium Performer",4,3,0.5807973003191641,18,18,4
EMP00892,Technology,0.07,0,84.9,0,Normal,0,Medium,Low,"Low Risk, Medium Performer",4,3,0.5797808542213007,18,18,4
EMP01007,Operations,0.069,0,110.9,1,Normal,0,High,Low,"Low Risk, High Performer",3,2,0.4377591559386058,17,38,5
EMP00681,Operations,0.068,0,97.4,1,Normal,0,High,Low,"Low Risk, High Performer",3,5,0.5080650413564032,21,29,5
EMP01296,Sales,0.068,0,110.9,1,Normal,0,High,Low,"Low Risk, High Performer",4,3,0.4165584750128799,20,38,5
EMP01236,Technology,0.067,0,84.9,1,Normal,0,Medium,Low,"Low Risk, Medium Performer",5,2,0.5370291313451647,28,21,4
EMP01042,Finance,0.066,0,86.4,1,Normal,0,High,Low,"Low Risk, High Performer",5,4,0.7591487421774628,24,14,3
EMP00711,Technology,0.063,0,117.7,1,Normal,0,High,Low,"Low Risk, High Performer",3,5,0.5784696387550569,21,39,5
EMP00333,Operations,0.062,0,79.1,1,Normal,0,Medium,Low,"Low Risk, Medium Performer",3,2,0.8837895925145995,25,12,3
EMP00554,Marketing,0.061,0,97.4,1,Normal,0,High,Low,"Low Risk, High Performer",4,2,0.615100033068783,19,24,5
EMP01282,Technology,0.061,0,86.4,1,Normal,0,High,Low,"Low Risk, High Performer",3,2,0.7420158159012827,20,14,3
EMP01425,Technology,0.061,0,103.5,1,Normal,0,High,Low,"Low Risk, High Performer",2,3,1.02173161757232,16,17,5
