Employee_ID,Age,Attrition_Target,Base_Salary,Bonus_Last_Year,Tax_Deductions,Training_Hours_Completed,KPI_Achievement_Pct,Manager_Rating,Satisfaction_Score,Work_Life_Balance,Total_Overtime_Hours,Total_Late_Days,Total_Working_Days_Attended,Total_Leave_Days,Tenure_Months,Absenteeism_Rate,Compa_Ratio,Avg_Daily_Overtime,Department_HR,Department_Marketing,Department_Operations,Department_Sales,Department_Technology,Gender_Male,Gender_Other,Attendance_Anomaly_Flag,Attendance_Status,Department,Critical_Flight_Risk
EMP00607,27,0,83284,12558,21167,38,120,5,3,3,20,0,64,0,71.55059132720105,0.0,0.9040227514491024,0.3125,0,0,1,0,0,1,0,1,Normal,Operations,0
EMP00608,49,0,112932,10925,15380,22,116,5,2,4,24,1,64,0,9.559789750328514,0.0,1.147892907239129,0.375,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP00609,38,1,47338,6644,11617,1,55,1,3,3,21,1,64,0,38.7976346911958,0.0,0.4877691911385883,0.328125,0,0,0,1,0,1,0,1,Normal,Sales,0
EMP00610,26,1,82718,7420,5303,1,71,2,1,4,24,1,64,0,31.438896189224703,0.0,0.8523235445646574,0.375,0,0,0,1,0,1,0,1,Normal,Sales,0
EMP00611,52,1,52500,12672,17683,37,113,5,2,2,21,1,64,0,43.13403416557161,0.0,0.5409582689335394,0.328125,0,0,0,1,0,1,0,1,Normal,Sales,0
EMP00612,26,1,51545,4155,21717,28,98,5,4,2,17,0,63,1,46.320630749014455,0.0153846153846153,0.5326657572751323,0.2698412698412698,0,1,0,0,0,1,0,1,Normal,Marketing,0
EMP00613,59,0,101480,13418,16025,2,86,4,5,5,26,1,64,0,100.16425755584756,0.0,1.0456465739309635,0.40625,0,0,0,1,0,1,0,1,Normal,Sales,0
EMP00614,24,0,45241,8411,23715,38,106,5,3,3,25,1,64,0,80.88042049934296,0.0,0.4661617722823287,0.390625,0,0,0,1,0,1,0,1,Normal,Sales,0
EMP00615,44,0,129314,13752,9561,6,97,5,5,4,22,1,61,3,88.66622864651774,0.0461538461538461,1.332447192168985,0.360655737704918,0,0,0,1,0,0,0,1,Normal,Sales,0
EMP00616,58,0,62821,11010,5079,35,116,5,3,1,21,1,61,3,13.961892247043364,0.0461538461538461,0.6491918816137566,0.3442622950819672,0,1,0,0,0,0,0,1,Normal,Marketing,0
EMP00617,58,1,44695,10098,8763,28,94,4,1,2,26,1,64,0,43.79106438896189,0.0,0.4684961373570507,0.40625,1,0,0,0,0,1,0,1,Normal,HR,0
EMP00618,31,0,117066,2611,15169,36,120,5,5,3,20,0,64,0,90.07884362680684,0.0,1.270716193039967,0.3125,0,0,1,0,0,1,0,1,Normal,Operations,0
EMP00619,31,1,54318,5691,22116,35,103,5,1,1,20,5,61,3,100.19710906701708,0.0461538461538461,0.5521131914374581,0.3278688524590163,0,0,0,0,1,0,0,-1,Anomaly,Technology,1
EMP00620,40,0,90934,2593,8976,22,101,5,3,3,18,2,64,0,31.373193166885677,0.0,0.9870611987929576,0.28125,0,0,1,0,0,0,0,1,Normal,Operations,0
EMP00621,38,0,62331,95,22768,15,78,3,2,3,26,1,63,1,94.2838370565046,0.0153846153846153,0.6765842433189327,0.4126984126984127,0,0,1,0,0,0,0,1,Normal,Operations,0
EMP00622,42,0,92672,9180,7124,30,117,5,3,1,24,2,63,1,38.73193166885677,0.0153846153846153,0.941960927811998,0.3809523809523809,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP00623,35,0,131891,9304,11652,33,120,5,3,2,19,2,64,0,93.75821287779236,0.0,1.3590005151983513,0.296875,0,0,0,1,0,0,0,1,Normal,Sales,0
EMP00624,30,0,116860,6041,10283,0,80,3,3,2,23,1,63,1,63.99474375821288,0.0153846153846153,1.2041215868109223,0.365079365079365,0,0,0,1,0,1,0,1,Normal,Sales,0
EMP00625,22,1,133685,10470,12176,17,109,5,2,1,19,2,64,0,82.42444152431011,0.0,1.3588359659287268,0.296875,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP00626,34,0,108754,5063,23676,39,120,5,3,3,23,0,64,0,81.07752956636006,0.0,1.1205976300875835,0.359375,0,0,0,1,0,1,0,1,Normal,Sales,0
EMP00627,25,0,125677,14610,17409,14,104,5,3,2,22,1,62,2,98.68593955321944,0.0307692307692307,1.2774389624118232,0.3548387096774194,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP00628,22,0,142320,8437,17319,16,110,5,5,2,31,0,64,0,22.47043363994744,0.0,1.446606086479234,0.484375,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP00629,53,0,42837,10350,5997,9,63,1,4,4,19,1,64,0,40.60446780551905,0.0,0.4649827410285913,0.296875,0,0,1,0,0,1,0,1,Normal,Operations,0
EMP00630,55,0,145338,12521,16001,19,120,5,3,3,22,2,64,0,62.91064388961892,0.0,1.4772824297127525,0.34375,0,0,0,0,1,0,0,1,Normal,Technology,0
EMP00631,49,1,80077,3349,9664,5,72,2,2,2,21,2,63,1,89.94743758212877,0.0153846153846153,0.8692117317586784,0.3333333333333333,0,0,1,0,0,0,0,1,Normal,Operations,0
EMP00632,52,0,119915,7644,23741,7,81,3,4,3,18,2,64,0,74.2772667542707,0.0,1.256957474240312,0.28125,1,0,0,0,0,1,0,1,Normal,HR,0
EMP00633,29,1,44239,6560,23063,33,100,5,2,4,20,1,62,2,82.91721419185282,0.0307692307692307,0.4802010290254651,0.3225806451612903,0,0,1,0,0,1,0,1,Normal,Operations,0
EMP00634,47,1,126348,10917,18117,31,120,5,2,1,30,1,63,1,17.279894875164256,0.0153846153846153,1.3056795634920637,0.4761904761904761,0,1,0,0,0,1,0,1,Normal,Marketing,0
EMP00635,55,1,69669,5247,16231,3,71,2,3,3,30,1,64,0,69.84231274638633,0.0,0.7081478319204733,0.46875,0,0,0,0,1,0,0,1,Normal,Technology,0
EMP00636,24,0,88624,5356,12440,38,120,5,4,3,21,2,64,0,65.90013140604468,0.0,0.9182311741058478,0.328125,0,0,0,0,0,1,0,1,Normal,Finance,0
EMP00637,33,1,115147,4077,24911,19,108,5,2,2,21,1,64,0,10.676741130091983,0.0,1.170407188306804,0.328125,0,0,0,0,1,0,1,1,Normal,Technology,0
EMP00638,22,1,44150,4898,16218,23,87,4,2,3,17,2,62,2,90.14454664914584,0.0307692307692307,0.4549201442555384,0.2741935483870967,0,0,0,1,0,1,0,1,Normal,Sales,0
EMP00639,26,1,51109,10858,20608,23,90,4,3,5,20,0,64,0,80.91327201051249,0.0,0.5547728111499468,0.3125,0,0,1,0,0,1,0,1,Normal,Operations,0
EMP00640,51,0,139750,11391,24129,25,120,5,2,4,16,3,63,1,16.68856767411301,0.0153846153846153,1.4204834217641438,0.2539682539682539,0,0,0,0,1,0,0,1,Normal,Technology,0
EMP00641,51,0,66016,10946,9090,24,97,5,3,2,18,2,64,0,67.4113009198423,0.0,0.6802266872746007,0.28125,0,0,0,1,0,0,0,1,Normal,Sales,0
EMP00642,38,0,51936,1417,12471,35,113,5,3,2,26,4,64,0,36.26806833114323,0.0,0.5381076712669401,0.40625,0,0,0,0,0,1,0,1,Normal,Finance,0
EMP00643,44,1,51036,14810,8743,6,67,2,3,5,23,1,64,0,45.79500657030224,0.0,0.5539804181230055,0.359375,0,0,1,0,0,1,0,1,Normal,Operations,0
EMP00644,36,1,79236,8846,15196,9,81,3,2,3,16,0,64,0,68.52825229960578,0.0,0.8209623274897426,0.25,0,0,0,0,0,0,1,1,Normal,Finance,0
EMP00645,58,1,54021,10634,12008,11,76,3,2,2,14,1,64,0,76.28120893561103,0.0,0.5490943465268037,0.21875,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP00646,42,0,76943,110,8324,0,69,2,4,3,30,1,64,0,36.596583442838366,0.0,0.7972046085623109,0.46875,0,0,0,0,0,0,0,1,Normal,Finance,0
EMP00647,35,0,143384,8281,13632,24,120,5,4,2,22,1,63,1,75.19710906701708,0.0153846153846153,1.4574210729605008,0.3492063492063492,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP00648,23,1,121007,8954,24641,15,104,5,2,2,23,3,64,0,47.53613666228647,0.0,1.2537506734634671,0.359375,0,0,0,0,0,0,0,1,Normal,Finance,0
EMP00649,32,0,90016,13591,5226,4,80,3,2,4,18,2,64,0,71.32063074901446,0.0,0.9770965851116948,0.28125,0,0,1,0,0,0,0,1,Normal,Operations,0
EMP00650,59,1,63244,13644,19863,18,85,3,1,2,21,2,63,1,20.40078843626807,0.0153846153846153,0.6552695926064073,0.3333333333333333,0,0,0,0,0,1,0,1,Normal,Finance,0
EMP00651,55,1,103027,7391,21027,3,75,2,3,1,16,1,63,1,38.99474375821288,0.0153846153846153,1.1183270737902438,0.2539682539682539,0,0,1,0,0,0,0,1,Normal,Operations,0
EMP00652,59,0,78985,11364,23785,5,69,2,4,2,21,2,62,2,76.74113009198423,0.0307692307692307,0.8028399503974304,0.3387096774193548,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP00653,55,0,143976,10371,9718,25,120,5,3,3,24,0,64,0,38.69908015768725,0.0,1.491731940818103,0.375,0,0,0,0,0,1,0,1,Normal,Finance,0
EMP00654,39,0,41502,5132,22408,38,103,5,3,1,25,1,63,1,25.85413929040736,0.0153846153846153,0.4504917178646636,0.3968253968253968,0,0,1,0,0,0,0,1,Normal,Operations,0
EMP00655,51,0,93836,2504,10672,38,120,5,4,3,26,0,64,0,86.69513797634691,0.0,0.9537923603911284,0.40625,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP00656,36,0,139714,9656,20262,8,98,5,5,3,23,4,64,0,19.185282522996054,0.0,1.516553415973775,0.359375,0,0,1,0,0,0,0,1,Normal,Operations,0
EMP00657,48,1,43770,8289,22254,13,78,3,1,4,24,2,64,0,19.80946123521682,0.0,0.4448984570348234,0.375,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP00658,55,1,82865,5239,8199,8,76,3,2,2,20,2,64,0,37.023653088042046,0.0,0.8585623109121804,0.3125,0,0,0,0,0,1,0,1,Normal,Finance,0
EMP00659,59,1,93811,292,23129,14,91,4,1,4,30,2,63,1,59.95400788436268,0.0153846153846153,1.0182901678136465,0.4761904761904761,0,0,1,0,0,1,0,1,Normal,Operations,0
EMP00660,54,0,44001,10031,10270,36,113,5,4,2,24,3,64,0,95.69645203679369,0.0,0.4558933233867959,0.375,0,0,0,0,0,1,0,1,Normal,Finance,0
EMP00661,45,0,100848,1734,17750,19,107,5,4,3,18,2,64,0,88.66622864651774,0.0,1.025065560773312,0.28125,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP00662,36,0,92635,5120,12897,7,78,3,3,3,22,2,64,0,23.94875164257556,0.0,0.9572895998677248,0.34375,0,1,0,0,0,0,0,1,Normal,Marketing,0
EMP00663,51,1,60946,10811,13664,31,107,5,1,1,24,1,64,0,60.38107752956636,0.0,0.6388402637288917,0.375,1,0,0,0,0,0,0,1,Normal,HR,0
EMP00664,38,1,106134,6393,19892,20,106,5,2,3,30,1,64,0,70.10512483574244,0.0,1.152052623580748,0.46875,0,0,1,0,0,0,0,1,Normal,Operations,0
EMP00665,26,0,135852,12939,13271,18,113,5,2,2,22,3,64,0,8.935611038107753,0.0,1.3998145285935084,0.34375,0,0,0,1,0,1,0,1,Normal,Sales,0
EMP00666,50,0,131103,2196,10158,28,120,5,3,2,22,2,63,1,15.078843626806831,0.0153846153846153,1.3508809891808349,0.3492063492063492,0,0,0,1,0,1,0,1,Normal,Sales,0
EMP00667,25,1,132044,3466,17844,30,120,5,2,2,22,1,64,0,81.47174770039422,0.0,1.368104770193543,0.34375,0,0,0,0,0,1,0,1,Normal,Finance,0
EMP00668,31,1,83744,14379,5589,5,67,2,1,3,34,1,64,0,18.922470433639948,0.0,0.8628954147346728,0.53125,0,0,0,1,0,1,0,-1,Anomaly,Sales,1
EMP00669,38,1,79159,1906,14552,3,69,2,4,2,18,3,62,2,13.206307490144546,0.0307692307692307,0.8180286871693122,0.2903225806451613,0,1,0,0,0,1,0,1,Normal,Marketing,0
EMP00670,31,0,135812,1721,21267,28,120,5,2,2,28,1,64,0,100.32851511169514,0.0,1.4034804894179893,0.4375,0,1,0,0,0,1,0,1,Normal,Marketing,0
EMP00671,38,0,63671,11883,23268,2,66,2,3,1,29,0,62,2,8.114323258869907,0.0307692307692307,0.6911295399778564,0.4677419354838709,0,0,1,0,0,1,0,1,Normal,Operations,0
EMP00672,41,1,56450,13355,21159,0,64,1,2,3,25,1,64,0,59.59264126149802,0.0,0.5833540013227513,0.390625,0,1,0,0,0,0,0,1,Normal,Marketing,0
EMP00673,45,0,54908,14497,19263,14,84,3,4,3,19,4,64,0,33.86990801576872,0.0,0.5755495225416924,0.296875,1,0,0,0,0,1,0,1,Normal,HR,0
EMP00674,26,0,97275,1816,10399,20,101,5,3,2,22,1,64,0,56.37319316688568,0.0,0.9887479416966518,0.34375,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP00675,55,0,84358,8444,13503,30,118,5,5,1,25,0,64,0,63.00919842312746,0.0,0.8574535992356326,0.390625,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP00676,27,0,89047,4227,6076,6,75,2,3,3,19,0,62,2,10.21681997371879,0.0307692307692307,0.9051147567644487,0.3064516129032258,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP00677,23,0,75518,11711,12235,16,92,4,5,3,28,1,64,0,53.38370565045992,0.0,0.7675997641845053,0.4375,0,0,0,0,1,0,0,1,Normal,Technology,0
EMP00678,34,0,97813,10099,21417,18,106,5,4,3,18,1,61,3,44.382391590013135,0.0461538461538461,1.0107990244708995,0.2950819672131147,0,1,0,0,0,1,0,1,Normal,Marketing,0
EMP00679,32,0,136748,10102,6841,38,120,5,3,4,22,1,63,1,87.8777923784494,0.0153846153846153,1.4168428032657798,0.3492063492063492,0,0,0,0,0,1,0,1,Normal,Finance,0
EMP00680,44,0,148220,10713,9481,2,92,4,5,1,23,2,63,1,24.638633377135346,0.0153846153846153,1.5536524774373437,0.365079365079365,1,0,0,0,0,1,0,1,Normal,HR,0
EMP00681,37,0,46806,5775,6134,29,97,5,3,5,21,4,62,2,77.33245729303547,0.0307692307692307,0.5080650413564032,0.3387096774193548,0,0,1,0,0,1,0,1,Normal,Operations,0
EMP00682,52,0,144733,3849,18139,34,120,5,3,2,21,2,64,0,63.27201051248357,0.0,1.5710331502507435,0.328125,0,0,1,0,0,1,0,1,Normal,Operations,0
EMP00683,32,1,80891,5228,12771,28,110,5,1,5,22,1,64,0,35.90670170827858,0.0,0.8780474567440245,0.34375,0,0,1,0,0,0,0,1,Normal,Operations,0
EMP00684,37,0,123551,6849,13567,13,96,5,3,2,26,3,64,0,19.152431011826543,0.0,1.2801089974719218,0.40625,0,0,0,0,0,0,0,1,Normal,Finance,0
EMP00685,29,0,79220,1058,13915,34,114,5,4,3,24,2,64,0,62.91064388961892,0.0,0.8303896185574575,0.375,1,0,0,0,0,0,0,1,Normal,HR,0
EMP00686,25,0,57158,11730,18898,27,94,4,4,2,21,2,64,0,62.582128777923785,0.0,0.5889541473467285,0.328125,0,0,0,1,0,1,0,1,Normal,Sales,0
EMP00687,25,0,120992,14213,6913,29,120,5,2,2,19,1,62,2,36.892247043364,0.0307692307692307,1.2298184627269215,0.3064516129032258,0,0,0,0,1,0,0,1,Normal,Technology,0
EMP00688,46,0,67588,2322,9297,25,99,5,3,4,25,0,64,0,42.3784494086728,0.0,0.696424523441525,0.390625,0,0,0,1,0,1,0,1,Normal,Sales,0
EMP00689,24,0,102576,8378,6942,6,84,3,2,3,16,3,64,0,53.350854139290405,0.0,1.1134316045416062,0.25,0,0,1,0,0,1,0,1,Normal,Operations,0
EMP00690,53,0,128027,948,22715,38,120,5,3,5,22,5,63,1,8.639947437582128,0.0153846153846153,1.3896945487701626,0.3492063492063492,0,0,1,0,0,0,0,1,Normal,Operations,0
EMP00691,24,0,64188,8179,5337,30,110,5,2,3,22,0,63,1,15.867279894875164,0.0153846153846153,0.6524364212965786,0.3492063492063492,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP00692,48,0,132615,10482,19256,4,89,4,5,3,19,2,64,0,6.865965834428383,0.0,1.3664605873261206,0.296875,0,0,0,1,0,1,0,1,Normal,Sales,0
EMP00693,50,0,98830,4359,15057,34,120,5,2,1,22,0,63,1,40.30880420499343,0.0153846153846153,1.072769902090615,0.3492063492063492,0,0,1,0,0,0,0,1,Normal,Operations,0
EMP00694,53,1,44019,14285,13983,13,75,2,2,5,22,1,63,1,46.747700394218136,0.0153846153846153,0.4474294078185034,0.3492063492063492,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP00695,40,0,52419,12809,24995,35,117,5,4,3,31,2,63,1,24.57293035479632,0.0153846153846153,0.5401236476043276,0.492063492063492,0,0,0,1,0,0,0,1,Normal,Sales,0
EMP00696,42,0,73697,5660,21283,26,104,5,3,3,15,0,64,0,42.64126149802891,0.0,0.7999587521438031,0.234375,0,0,1,0,0,1,0,1,Normal,Operations,0
EMP00697,26,1,124932,13070,8700,23,114,5,1,3,23,2,64,0,44.71090670170828,0.0,1.2872952086553322,0.359375,0,0,0,1,0,0,0,1,Normal,Sales,0
EMP00698,39,0,144568,7254,17145,39,120,5,3,3,20,2,64,0,18.396846254927727,0.0,1.469455794759204,0.3125,0,0,0,0,1,0,0,1,Normal,Technology,0
EMP00699,49,1,135428,12822,11118,28,120,5,1,4,21,3,64,0,72.79894875164257,0.0,1.4195658326432636,0.328125,1,0,0,0,0,0,0,1,Normal,HR,0
EMP00700,43,1,47973,8401,7673,21,88,4,5,2,14,1,63,1,33.04862023653088,0.0153846153846153,0.5207324750884658,0.2222222222222222,0,0,1,0,0,1,0,1,Normal,Operations,0
EMP00701,42,0,148001,2093,7122,7,98,5,3,2,16,1,64,0,44.7766097240473,0.0,1.5294415509259258,0.25,0,1,0,0,0,1,0,1,Normal,Marketing,0
EMP00702,27,1,126649,11730,16977,14,96,5,2,2,23,0,63,1,44.448094612352165,0.0153846153846153,1.2873188184830555,0.365079365079365,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP00703,22,1,51136,1563,13250,4,59,1,3,3,25,1,64,0,42.08278580814717,0.0,0.5269036579082947,0.390625,0,0,0,1,0,1,0,1,Normal,Sales,0
EMP00704,26,1,124739,8217,23446,3,91,4,1,1,18,0,61,3,48.35742444152431,0.0461538461538461,1.2853065430190624,0.2950819672131147,0,0,0,1,0,1,0,1,Normal,Sales,0
EMP00705,33,0,102502,174,22638,10,94,4,4,1,22,3,64,0,72.27332457293035,0.0,1.0592551256613756,0.34375,0,1,0,0,0,0,0,1,Normal,Marketing,0
EMP00706,47,0,71285,13827,8688,17,85,3,5,2,23,3,64,0,33.96846254927726,0.0,0.7737772181577405,0.359375,0,0,1,0,0,1,0,1,Normal,Operations,0
EMP00707,55,0,63039,1334,8748,29,107,5,4,3,20,2,64,0,71.61629434954007,0.0,0.6407574556321278,0.3125,0,0,0,0,1,0,1,1,Normal,Technology,0
EMP00708,35,0,106720,321,11342,14,91,4,3,3,22,1,63,1,23.291721419185283,0.0153846153846153,1.1584134771942771,0.3492063492063492,0,0,1,0,0,1,0,1,Normal,Operations,0
EMP00709,47,0,128263,5698,21275,5,95,4,3,1,16,3,62,2,18.36399474375821,0.0307692307692307,1.3037242585025717,0.2580645161290322,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP00710,48,0,99155,13446,18665,15,96,5,1,5,18,3,64,0,53.58081471747701,0.0,1.021689850592478,0.28125,0,0,0,1,0,1,0,1,Normal,Sales,0
EMP00711,30,0,56911,12342,9130,39,120,5,3,5,21,2,64,0,9.494086727989488,0.0,0.5784696387550569,0.328125,0,0,0,0,1,0,0,1,Normal,Technology,0
EMP00712,47,1,40916,12239,8029,8,58,1,3,2,29,0,64,0,27.890932982917214,0.0,0.4215971148892323,0.453125,0,0,0,1,0,0,0,1,Normal,Sales,0
EMP00713,43,0,99052,13854,24230,33,120,5,3,3,32,1,64,0,61.4323258869908,0.0,1.0382700390981228,0.5,1,0,0,0,0,0,0,1,Normal,HR,0
EMP00714,51,0,109110,13897,18182,26,115,5,5,3,17,3,64,0,14.159001314060449,0.0,1.1436987033678891,0.265625,1,0,0,0,0,0,0,1,Normal,HR,0
EMP00715,38,0,141623,11419,9035,12,108,5,2,2,22,1,64,0,98.19316688567672,0.0,1.439521457177126,0.34375,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP00716,47,1,57790,10064,20127,35,115,5,1,2,18,0,64,0,22.996057818659654,0.0,0.5972015542328042,0.28125,0,1,0,0,0,1,0,1,Normal,Marketing,0
EMP00717,57,1,123161,14482,7899,26,120,5,1,3,35,2,64,0,101.34691195795006,0.0,1.2518651785895794,0.546875,0,0,0,0,1,1,0,-1,Anomaly,Technology,1
EMP00718,22,1,45206,5604,14638,8,64,1,2,3,20,2,64,0,91.688567674113,0.0,0.4906975229576883,0.3125,0,0,1,0,0,0,0,1,Normal,Operations,0
EMP00719,29,1,125053,6742,18222,4,90,4,1,2,17,3,63,1,80.88042049934296,0.0153846153846153,1.3574126739465515,0.2698412698412698,0,0,1,0,0,1,0,1,Normal,Operations,0
EMP00720,56,0,89950,10259,22296,21,101,5,3,4,19,2,62,2,56.83311432325887,0.0307692307692307,0.9268418341061307,0.3064516129032258,0,0,0,1,0,1,0,1,Normal,Sales,0
EMP00721,36,0,96361,7436,9242,30,113,5,3,3,29,0,64,0,80.4862023653088,0.0,1.0100627876018071,0.453125,1,0,0,0,0,0,0,1,Normal,HR,0
EMP00722,43,1,101451,8524,23095,2,73,2,2,3,22,2,62,2,97.04336399474376,0.0307692307692307,1.0453477588871716,0.3548387096774194,0,0,0,1,0,0,1,1,Normal,Sales,0
EMP00723,35,0,77696,5674,6439,29,103,5,4,2,26,1,64,0,75.65703022339028,0.0,0.7897379601959708,0.40625,0,0,0,0,1,0,0,1,Normal,Technology,0
EMP00724,47,1,121641,5002,10613,20,108,5,2,3,27,1,64,0,19.185282522996054,0.0,1.25338485316847,0.421875,0,0,0,1,0,0,0,1,Normal,Sales,0
EMP00725,49,0,141192,11183,10375,34,120,5,3,2,14,1,64,0,26.28120893561104,0.0,1.5325966610945878,0.21875,0,0,1,0,0,0,0,1,Normal,Operations,0
EMP00726,44,0,108226,910,13877,5,84,3,3,3,16,2,64,0,47.60183968462549,0.0,1.1184069113756614,0.25,0,1,0,0,0,1,0,1,Normal,Marketing,0
EMP00727,35,0,142395,12688,7466,27,120,5,3,3,21,0,64,0,67.21419185282522,0.0,1.4473684210526316,0.328125,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP00728,45,0,86728,949,12824,31,118,5,5,3,24,2,64,0,31.471747700394214,0.0,0.941406334802336,0.375,0,0,1,0,0,0,0,1,Normal,Operations,0
EMP00729,23,0,95401,5425,17329,36,120,5,1,2,26,3,62,2,52.923784494086725,0.0307692307692307,1.0,0.4193548387096774,1,0,0,0,0,0,0,1,Normal,HR,0
EMP00730,47,0,106226,10267,16630,24,111,5,3,3,22,3,63,1,19.54664914586071,0.0153846153846153,1.1530512558886743,0.3492063492063492,0,0,1,0,0,1,0,1,Normal,Operations,0
EMP00731,35,0,65103,2514,22349,31,107,5,4,4,26,0,64,0,67.70696452036793,0.0,0.6727740575396826,0.40625,0,1,0,0,0,0,0,1,Normal,Marketing,0
EMP00732,28,0,74263,11523,19203,34,118,5,3,3,20,1,64,0,55.58475689881735,0.0,0.7674334490740741,0.3125,0,1,0,0,0,1,0,1,Normal,Marketing,0
EMP00733,24,0,116621,7701,11928,21,104,5,2,1,21,1,64,0,94.71090670170828,0.0,1.185389603789311,0.328125,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP00734,44,0,90044,11221,14111,23,101,5,3,3,14,0,63,1,80.74901445466492,0.0153846153846153,0.9152487243601471,0.2222222222222222,0,0,0,0,1,0,0,-1,Anomaly,Technology,0
EMP00735,39,0,97730,14198,13120,38,120,5,3,1,24,2,64,0,44.94086727989488,0.0,1.0608297331914986,0.375,0,0,1,0,0,1,0,1,Normal,Operations,0
EMP00736,59,0,65825,100,16064,29,104,5,4,4,21,2,64,0,27.660972404730614,0.0,0.669075643918603,0.328125,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP00737,56,1,116256,4646,22892,31,120,5,1,3,24,1,61,3,87.51642575558475,0.0461538461538461,1.2619238868506175,0.3934426229508196,0,0,1,0,0,1,0,1,Normal,Operations,0
EMP00738,36,0,144177,6945,14404,30,120,5,1,2,24,2,64,0,45.006570302233904,0.0,1.5112734667351495,0.375,1,0,0,0,0,0,0,1,Normal,HR,0
EMP00739,46,0,77271,2400,5871,22,96,5,3,1,18,3,62,2,38.272010512483575,0.0307692307692307,0.7854180642800512,0.2903225806451613,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP00740,58,0,117256,11563,17582,39,120,5,2,2,28,1,64,0,53.482260183968464,0.0,1.191844036510744,0.4375,0,0,0,0,1,0,0,1,Normal,Technology,0
EMP00741,49,0,86732,5801,5863,32,120,5,2,4,25,1,63,1,85.64388961892247,0.0153846153846153,0.8815840295989104,0.3968253968253968,0,0,0,0,1,0,0,1,Normal,Technology,0
EMP00742,31,0,106433,2343,19883,24,111,5,2,1,28,2,64,0,51.11695137976346,0.0,1.155298178581508,0.4375,0,0,1,0,0,1,0,1,Normal,Operations,0
EMP00743,38,0,122630,352,17145,35,120,5,2,3,19,3,64,0,101.37976346911958,0.0,1.263575476558475,0.296875,0,0,0,1,0,0,1,1,Normal,Sales,0
EMP00744,43,1,141999,2955,8055,23,117,5,2,4,22,1,64,0,13.699080157687254,0.0,1.4631530139103557,0.34375,0,0,0,1,0,1,0,1,Normal,Sales,0
EMP00745,47,0,140990,1018,17186,30,120,5,5,2,16,1,63,1,82.65440210249672,0.0153846153846153,1.4527563111798043,0.2539682539682539,0,0,0,1,0,0,0,1,Normal,Sales,0
EMP00746,46,1,63572,1179,7682,38,120,5,2,3,31,2,64,0,68.39684625492772,0.0,0.6461751133337399,0.484375,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP00747,38,1,78546,5193,17882,12,86,4,2,3,18,0,64,0,49.34296977660972,0.0,0.8093353941267388,0.28125,0,0,0,1,0,0,0,1,Normal,Sales,0
EMP00748,34,1,55150,3536,10278,9,63,1,2,3,22,0,63,1,41.36005256241787,0.0153846153846153,0.5605700229716818,0.3492063492063492,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP00749,41,0,94165,11842,18805,22,102,5,5,2,23,0,64,0,38.20630749014455,0.0,1.0221327312593622,0.359375,0,0,1,0,0,1,0,1,Normal,Operations,0
EMP00750,46,0,103690,2502,21997,17,102,5,4,1,25,1,64,0,63.30486202365309,0.0,1.0684183410613086,0.390625,0,0,0,1,0,1,0,1,Normal,Sales,0
EMP00751,25,0,93664,3819,6872,31,116,5,4,3,19,2,64,0,31.07752956636005,0.0,0.9651107676455436,0.296875,0,0,0,1,0,1,0,1,Normal,Sales,0
EMP00752,31,0,122335,6855,16346,32,120,5,2,4,15,2,64,0,16.72141918528252,0.0,1.26053580628542,0.234375,0,0,0,1,0,0,0,1,Normal,Sales,0
EMP00753,24,0,115199,979,12723,35,120,5,4,1,17,1,62,2,82.45729303547962,0.0307692307692307,1.1870066975785678,0.2741935483870967,0,0,0,1,0,1,0,1,Normal,Sales,0
EMP00754,39,0,76948,13643,18871,27,103,5,3,2,24,3,63,1,24.441524310118265,0.0153846153846153,0.8352473785901917,0.3809523809523809,0,0,1,0,0,0,0,1,Normal,Operations,0
EMP00755,57,0,77030,13026,20946,15,88,4,2,2,24,0,64,0,33.90275952693824,0.0,0.807433884340835,0.375,1,0,0,0,0,1,0,1,Normal,HR,0
